appid,appname,comments
747868,SkyDrive,12
1501711,Tangram HD,12
1485649,스톱워치 타이머 알람 세계 시계,12
764947,터칭 한글 2.0 - 새로운 방식의 한글 키패드,12
947541,"아이쉐어링 -가족보호 알라미,위치 찾기 (iSharin",12
774777,Lexisgoo English Dictionary & Thesaurus,12
1232945,신용카드매니저 Lite,12
973954,목표 달성 - Motivational Calendar,12
815097,Metro대구,12
1489063,붉은 심장 테마 바둑 사물함,12
1000503,나의영어일기,12
941753,에스제이펜션,12
969792,딩동댕 한글-동물편 Lite for iPad,12
1613769,모바일 그룹웨어 지오유톡 ZioYou Talk,12
942450,완득이 오디오북,12
764614,타이머 : timer : MIN TO GO,12
1877012,Ragnaroth 무료 RPG,12
642428,SNURA,12
706014,애니타(Anytar) - 관상 : 얼굴보면 다 나와!!,12
936221,코디테스트-Style Me 남자편,12
882018,센서마우스 FREE,12
1808531,AE 앱도서관,12
942882,늑대와 일곱마리 아기양 - 3D 팝업북,12
746244,PhotoShake! for iPad (포토쉐이크),12
894836,Youlu Address Book,12
1173247,Universal Movie Tycoon,12
785699,가짜위치(Fake Location),12
1615466,아이쇼팡,12
812781,Jeep캠핑,12
1841272,X등급야동 여죄수맞고,12
1585513,Classic Car Builder 3D Free,12
874062,Talk with Chippy,12
931739,틀린그림찾기 - 서울편 Free,12
745141,Paper Camera,12
1805436,아기키우기5-시간을 달리는 아기 Free,12
1127537,피노키오: 키즈영어동화 - Lite,12
1007400,목소리 카메라,12
1540570,Avengers Initiative,12
764955,Touchwriter,12
950583,Juspot – Spot Snap Share,12
1904230,Virtual Surgery : Surgery Game,12
949437,수능 듣기 모의고사 40회,12
1695232,유료앱 공짜로 주는앱 (유공주),12
1645415,Slender Sam FREE,12
941105,넥슨홈,12
1801075,DOOORS2 - room escape game -,12
1543383,[무료]S.O.D.(슬래쉬오어다이),12
782988,Wikiamo,12
612298,Phonics Monster Town 2 for iPhone,12
1521934,구구단을 외자(구구단 게임),12
1400677,On The Grass Lite : 자꾸자꾸 쓰고 보고싶은 메모장,12
945339,이름사주 - 궁합운세,12
898863,Anodia,12
1427037,ArtIME 일본어 입력,12
619312,(국문) 벤자민 버튼의 시간은 거꾸로 간다,12
1587449,코나카나 ~now and forever~,12
946062,자이로피아노2,12
1123843,Euro Soccer,12
1524349,분데스리가 라이브 Bundesliga Live,12
1512184,윈도우 7 GO 실행기의 EX 테마,12
1216696,깜빡이 TOEIC LITE,12
1606212,SYBOOK(신영미디어) 전자책 리더,12
999949,Call Of Gods EX,12
824480,"상해, 상하이, 여행지도",12
1584701,카툰 디펜스 2 체험판,12
930945,피자에땅 (PIZZAETANG),12
839513,기분 분석기 터치 무료,12
797391,K-League 팀 앱,12
1528155,탱크 가디언 온라인 베타,12
1415265,olleh 미디어 플레이어,12
969550,디보스토리북,12
608807,Merriam-Webster Dictionary,12
1611496,강력 안마기Vibrator(효도어플)AD Version,12
949477,딩동댕 한글-음식편 for iPad,12
1482134,Parking Frenzy 2.0,12
1847255,How to Draw Cartoon Characters,12
995203,호서시간표,12
1650374,헤헤케케★웃기테★,12
787737,LuvHunter,12
730620,Falling Stars by Trident Vitality Gum,12
1169038,씨엔블루 셰이크,12
754031,Do! Spring - 가장 간편한 To Do List!,12
1645386,PAC-CHOMP! namco,12
1697147,Infinity Diablo,12
879737,트랜스포머 3,12
664543,무료 필수 일본어,12
948798,GPS대리운전,12
1804656,우리동네 대기정보,12
1615311,롯데닷컴(TAB),12
894453,XLCamera® - iPhone Edition,12
1585394,핫 추적 경찰 차,12
762303,Secret Diary,12
981329,로튼시티,12
881500,무료로 넷마블테트리스 Twinflix,12
1615260,커피할인,12
751659,북매니아 Lite,12
759819,"NoteMaster (Notes synced with Dropbox, Google Docs, Google Drive)",12
1534899,Pinnacle Studio,12
1587654,생과일타이쿤 클래식,12
941637,전주한옥마을 문화/관광안내,12
1615393,윙쿠폰,12
1826662,MinePix Lite,12
710137,Beatwave,12
1218962,세상의 모든 무서운 이야기 1,12
733204,Flower Garden - Grow Flowers and Send Bouquets,12
766257,1Password Pro,12
605257,"Nude : 4ART, Korean Fine Art Books vol.1 - 누드, 한국 누드화의 세계",12
1600192,미스터포커왕,12
1601185,Love Life,12
760925,PocketCloud Remote Desktop Pro - RDP / VNC / View,12
1674613,동방신기 셰이크,12
1607730,위드커피(with coffee),12
1600752,Pool Mania,12
1603001,KB부동산,12
644167,Things for iPad,12
900960,Braveheart,12
766203,100일의 기적,12
1832386,햄스터까페,12
731271,FatBooth,12
904562,Nitro Nation Drag Racing,12
1815309,앱록 마스터,12
1820524,Flatout - Stuntman,12
1459215,HeavenHell,12
906124,Flower City (Flowerama),12
1682378,2D Transporter Free,12
717271,CGNTV LIVE,12
1607658,애니팡 버그,11
984642,서울 빠른길,11
981133,평점계산기,11
975330,틀린그림찾기 for iPhone Free,11
1605775,거짓말 탐지기 (음성인식),11
966787,촛불소녀,11
1171884,프린세스 스토리,11
945426,셀카되는거울 (Camera Timer),11
975506,운전면허기능시험따라하기,11
948649,iThoughtsHD (mindmapping),11
940523,코원에너지서비스 Mobile 고객센터,11
1616191,마인크래프트 PC Guide,11
940805,세무다이어리,11
940602,iMemoLite - Simple Note,11
709612,배탈리카 온라인,11
691252,STB TV,11
784397,BeejiveIM for GTalk,11
932392,삼성선물 FuturesNet Mobile,11
941924,종합해양정보2,11
1012803,RT Journal,11
678977,Minipedia - 오프라인 백과사전 키백과 리더,11
985241,한방에 커피 주문하기,11
1736139,와이파이 부스터 PRO V2,11
932011,장기HD Lite,11
855569,손전등 Ⓞ,11
612588,꼼지쪼물 인형놀이 Full ver.(옷입히기+인형극),11
971951,머니투데이 탭,11
749545,+Wallpapers HD Free+,11
936931,스마트DUR,11
1784588,데빌워,11
1600186,초이스 고스톱,11
857118,현실 기타 무료,11
1220068,합성 카메라,11
1614119,Gallery ICS,11
1783408,Pinball Arcade Free,11
1613962,섹시한 사진 (섹시),11
726667,패턴 기억 Dot Line,11
1527728,취업검색,11
1444224,Documents To Go 3.0 Main App,11
969551,올레tv 가이드 for iPad,11
1879575,Water Lily - GO 런처 테마 - 슈퍼 테마,11
763379,Splashtop XDisplay,11
1615106,비밀넷,11
1694892,소녀 게임 - ​​신발 메이커,11
705834,Another World - 20th Anniversary,11
756876,Icon Dial,11
972447,세벌식,11
689712,SNS수능',11
1681769,Totem Tribe Gold,11
694268,카드교육의 모든것! 트랄라맘.,11
944545,My Paper Plane 3,11
1832300,My Dog My Style,11
999580,Owlet - 웹 가계부 Whooing,11
763687,SugarSync,11
1001396,이투스 (ETOOS) for iPad,11
1216749,아프지않게 for iPad,11
1144587,Survival Run with Bear Grylls,11
947139,"기념일, 생일 자동계산 – 디데이 프로",11
710116,BeatMaker,11
1660173,레이싱 모토 투어,11
1453840,GO Note Widget,11
982831,까무스데,11
701166,TS 2개국어 회화번역기,11
1691565,여자를위한 패션 헤어 살롱,11
714223,버블 도비 (Bubble Dobby),11
1584819,[디펜스] 레전드 오브 디펜스 (천족편),11
1440536,CrazyRemote Lite,11
1694195,(New)아쿠아슬롯2 Plus 50%할인,11
1209505,Roombreak:방탈출4!! [New Lite],11
620471,"◀초등학생 필수▶우주,인체,공룡 학습만화",11
1128458,The Three Little Pigs - StoryBean (스토리빈 아기돼지 삼형제),11
1626229,무슨게임받지? - 터치플레이!,11
948704,숲속 친구들,11
1600392,골드맨,11
1599874,모에 모 Block5,11
727615,Drum Meister Grand,11
1539890,Hamt 장기 (인공지능),11
728065,Easy to play Piano,11
743734,Koredoko - Exif and GPS Viewer,11
1218617,퍼즐 던전스,11
1600944,Marble Blast 2,11
743551,Iris Photo Suite,11
930743,원불교 교전,11
883832,Virtual City (Full),11
872935,Supermarket Mania® 2 (Full),11
940969,금융용어사전,11
1687924,코스믹 킹덤,11
1540154,아이스피스(온라인사천성),11
925642,매일 운동,11
1676208,기사의 게임,11
1219194,인피니트 런,11
1782730,Pimple Popper,11
984607,Circadia,11
596823,아빠가 읽어주는 이야기 - 내 친구 피노노,11
1600651,악어 룰렛 !귀여운,11
695432,Try Again! 영어회화,11
718836,"크리스마스 음악: 마스터 컬렉션 (Christmas Songs, Music & Carols)",11
1522558,눈싸움 게임,11
884229,Vogue Mini,11
658641,Cube It 3D Free,11
969971,아베오 레이싱 HD ( Aveo racing HD ),11
1527346,주산과암산,11
838574,모바일 영화,11
943353,몽니가계부,11
936053,어디갈까?,11
628577,DIGIECO,11
1206566,달려라해골!,11
932053,최신미드 따라잡기 - 테마피디아,11
798893,NBA 2K12 for iPad,11
931568,최PD의 스피드 자동번역 Update (Korean - English Translator),11
931074,Yammer,11
945720,안과의학용어사전,11
709281,BannerFlo,11
1682617,팡팡사천성,11
875527,Pie - VT100 Emulator for iPhone,11
1613499,두잇서베이 모바일앱,11
931630,"도전! 스피킹 영어회화 6,000 LITE (전체표현 영어-한글-영어 음성)",11
878323,레인보우식스®: 쉐도우 밴가드 FREE,11
868271,메트로놈+,11
943405,주식투자입문서,11
904073,DinerTown Zoo,11
1540169,Mystery of the Crystal Portal,11
1540394,숲을 지켜라,11
1807948,"그녀는 펫1 확장판♥ 섹시 시은이, 스페셜 에디션",11
955955,Style Book - Adidas Originals,11
1650419,Hatchi Free,11
1483627,피아노 멜로디 무료,11
1903776,"자동삭제 무음 사진톡 - 톡히, 스냅챗 snapchat",11
1961549,할로윈 스파 - 아이가 게임,11
1213941,Rule the Kingdom HD,11
745626,Photo Lock Free,11
884914,Wallpaper Master,11
920725,Virtuoso Piano Free 3,11
920885,왓슨 : 더비기닝 (셜록홈즈),11
928522,잘자요! - 굿나잇 플러스,11
930794,건축자재,11
1783716,Toy Story: Smash It!,11
932583,한화손해보험 스마트인슈,11
1771558,우파루 마운틴 공략 커뮤니티 루팅,11
1012159,숨만쉬고모으면..,11
942261,루디's 카페,11
982807,누비자,11
1525738,악마 Ninja2 (미션),11
961817,4MINUTE HUH,11
1678258,Pan Cake Maker - Cooking Game,11
1651419,B1A4 Let's Fly 락스크린,11
972388,초간단 타자연습,11
1014559,SMSI Bible (SMSI 성경),11
949350,"두산동아 핵심 총정리 - 수학, 물리, 화학, 생물, 지구과학",11
1914641,Monster Shooter 2,11
1794957,강시헌터 ZombieDefense,11
1523670,모 모 Block2,11
1432523,Booking.com - 전 세계 약 35만개 호텔,11
1948106,키즈앤스토리-100원 동화,11
710117,BeatMaker 2,11
982765,Beat Sneak Bandit,11
1541808,Leo's RC Simulator,11
943167,블러디 러쉬,11
843437,가계부 - hdWallet,11
1657965,아이러브커피 쿠폰받기,11
940717,모바일 문제해결 Tip,11
942416,박문각 2011년 공인중개사 기출바이블,11
942330,어플개발 나도 할 수 있을까?,11
942322,스물일곱 이건희처럼,11
942309,면접의기술,11
1648734,Go!Go!FooCat SPA,11
1678075,히어로즈 오브 오더앤카오스 초보가이드,11
1650080,Masters of Mystery,11
941879,단축번호 - 여친,11
1226530,양치기 소년: 키즈영어동화 - Lite,11
941617,축제총정리,11
941493,태극전사 출전알림,11
758598,Microsoft Tag,11
1617942,"Maps With Me Lite, 오프라인 지도",11
1612908,카메라 시작,11
936188,로또+연금복권,11
1943963,무료 음악 다운로드,11
731403,Feed Me Oil HD,11
1693816,Defence Effect HD,11
974198,Chocolate Booth,11
936475,사랑일까 W,11
974960,HanaSKSmartPay,11
1002967,Mysterious Hunte,11
1964043,겔럭시 레전드,11
929868,Monster Mayhem,11
1614412,나폴레옹4시간수면법,11
1614478,Shake Calc - 계산기,11
1769754,Galaxy Note 2 라이브 배경화면,11
918966,TanZen - Relaxing tangram puzzles,11
682919,합격일본어 N2/N3,11
691670,바보 테스트,11
1818903,쉬운 무료승용차경주게임,11
1699153,[프리미엄] 21여친 스트립영상맞고,11
1796130,终极塔防,11
1612918,유튜브 반복 | 무료,11
885022,속도계 FREE,11
1439726,연락처+,11
1688921, 낚시의 제왕,11
1698845,나와닮은연예인목소리,11
650921,Art Lite,11
834077,시간 맞추는 마술 - 최현우의 러브매직 No.3,11
953986,Peugeot Korea Digital Brochure,11
935551,iBrainWave SE - Binaural Beats and White Noise,11
1699337,신들린맞고 2013 [구관이 명관],11
838060,MiniPiano,11
1474125,Miracle Empire,11
931078,iRdesktop,11
825118,Just a Zombie,11
813686,Live Cams Free,11
900435,Blokus ™,11
1666918,Tiny Troopers,11
1600954,[19+]벗기기★로또,11
1435101,Calendar Pad,11
1887134,How to Draw - Art Lessons,11
938984,굿뉴스TV,11
758800,Mobile Mouse Lite (Remote/Trackpad),11
940129,무료 배경화면-쌈지길 free Wallpaper image whit Ssamzigil,11
705127,Angry Bird Guide for iPhone,11
943355,주식투자 클리닉,11
945669,질병분류코드,11
974332,비디오 다운로드 & 비디오 비밀 관리 Pro - Titan 다운로드,11
701135,[50만유저의암기법]워드업 단어암기(No AD),11
697829,WhyKids Poo Lite for iPhone,11
1521808,고양이 소리를,11
650255,수개념 깨우치기 for Kids - 수개념 저울과 동물들,11
1541790,Super Stickman Golf,11
941578,낚시정보도,11
937236,edjing for iPhone,11
757488,영문주소변환,11
839329,Appsfire Deals (무료): 일일 무료 애플리케이션 및 가격 인하,11
786295,GenieSMS,11
969846,미디사우르스 영어 1,11
625685,CallerInfo - 콜러인포,11
664711,한 달에 프랑스어를,11
1828436,Burger - Big Fernand,11
1579524,스피드 촬영,11
1587387,Driftkhana Freestyle Drift App,11
1782700,FREEdi 유튜브 플레이어,11
1879678,소라의 야설맞고,11
938474,새에덴교회 App,11
1877856,Fairy Salon,11
1144982,이트레이드증권  xingQ tab,11
1682736,피라미드 러너,11
752322,CareCall,11
670616,JEI,11
1916195,Mermaid Salon,11
1446019,ES 파일 탐색기（1.5）,11
790544,썬듀(Sundew),11
715384,Call of Atlantis (Premium),11
1000746,iCab Mobile (Web Browser),11
930608,교보Life e북,11
932529,주식찌라시,11
1417617,"PLOG - [Place+Log] 자동 체크인, 체크아웃",11
945499,코디 코디,11
940447,보안카드 관리툴 라이트 iSecretCard Lite,11
935049,금연매니저 - SMOQUIT,11
594392,캐니멀 스티커북 Lite HD,11
759228,My Desk (All-in-one Desk),11
949424,그림 영단어 (Picture Words) for iPad,11
942856,요럴땐 중국어로 뭐라고? 3탄 (베스트 중국어표현 365),11
1846697,유람선레이싱,11
1385630,디지털 움직이는 텍스트,11
915652,RobotNGunHD,11
1221097,박재범 셰이크,11
942325,무서운이야기 for iPhone,11
935402,"Tactio건강 (트래커체중, 활동 & 혈압)",11
863807,SHINee / Hello,11
993474,퐁! 인기캐릭터 액션스티커북 for iPhone,11
729876,Extraction: Project Outbreak,11
774914,Lingopal 일본어 - 기본 회화 표현집,11
775344,Magic Russian - Korean - Russian Dictionary,11
1158727,Maestro: Music of Death Collector's Edition,11
889222,Youda Survivor (Full),11
905863,Firefly Hero Free,11
920642,VenomBlast,11
1600233,Freecell Solitaire,11
1671427,GIVE - 30초! 기부하고 로또 행운까지. 기브!!,11
950046,과일농장타이쿤HD,11
941538,파인드룸II,11
754149,사진다운로더 Lite - 사진/이미지 검색 및 다운로드,11
931247,딩동댕 한글-동물편 Lite,11
783431,YBM 올인올 옥편 - YBM All in All Chinese Character DIC 1.0,11
883630,Vimeo,11
1693080,Angry Gran RadioActive Run,11
946972,Halftone,11
1647693,Online Soccer Manager,11
966594,스마트콜 - 영어면접,11
1802959,매직 큐브 3D (무료),11
732011,Finger Cut,11
1689340,"축구 게임 베스트 랭킹-리얼사커, 피파, 슈퍼사커 등",11
840988,Banner Free,11
932223,대출114,11
938374,정보보호앱,11
1838658,Hello Kitty Happy Town,11
942418,크리스마스 판타지,11
948010,주머니속의 여행 일본어 - Travel Conversation Japanese,11
1867919,光速軌道アバタードライブ,11
619317,(주) 낱말 - 우리말 유의어 사전 ( Korean Thesaurus Dictionary ),11
1895203,카메라 유령 탐지기,11
1605935,BlueStacks Cloud Connect,11
1784007,Baseball Superstars® II,11
1587388,Sonic 4™ Episode I,11
689779,서강대학교 시간표,11
651912,"아기 초점책 - 흑백, 컬러, 움직이는 초점책, 디지털 액자",11
633061,Ignition,11
594706,CCM HYMN,11
1802872,"심심할 땐, 개9",11
786161,FriendCaster for Facebook,11
842637,Name Score(한글판),11
1540225,GlowPuzzle (글로 퍼즐),11
1682339,풍선 TD 6,11
1541841,Extreme Skater,11
1690451,フランのきゅっとしてドカーン,11
918935,Tank Hero,11
952658,National Geographic Magazine-International,11
1787863,Come Here... Cat!,11
1859366,나부자 - 나도 부자다,11
1445822,EBS 여행영어,11
942446,다락원 일본초등학교 교과서 작품선 – Japanese ,11
1859315,Celtic Tribes,11
932451,세무사친구,11
936175,오토인사이드 - 중고차 검색,11
932608,ezday 가계부,11
1827966,바로쓰는 일본어 회화,11
976726,Pew Pew Land II,11
1012134,무제한 팝송영어 NEW ①,11
1011992,이보영의 영어 두뇌 스피킹 트레이닝,11
998272,Supreme 생리 다이어리,11
995688,중국어여행 : 한자자격 HD(한자자격시험),11
1478377,New Star Soccer,11
991958,sTake,11
1541528,아이스 하키,11
744511,Mirror ◎,11
764367,TEXTPlayer Lite (자동스크롤),11
1682344,롤러 메이커,11
985789,우먼스타이머,11
1835243,민원24,11
984696,구원의원리,11
1587652,[추천FPS] 아이건 좀비 프리미엄,11
825939,KBS선거방송,11
751102,톡톡 계산기 (무료버전) - 자동단위 공학계산,11
